alpha_dep,alpha_ci,confounders_index_confounderDCI,confounders,ATE_hat,|ATE_err|,sqrt_PEHE,sqrt_PEHE_CIhalf,ITE_R2
0.45,0.2,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.45,0.25,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.3,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.35,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.4,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.45,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.45,0.5,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.55,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.6,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.65,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.7,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.75,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.45,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.05,"2,9","[2, 9]",3.92289895759824,0.08106863670229902,0.9493362771053748,0.13041480920213128,-0.45521489183229913
0.5,0.1,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.15,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.2,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.25,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.3,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.35,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.4,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.45,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.5,0.5,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.55,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.6,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.65,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.7,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.75,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.5,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.05,"2,3,9","[2, 3, 9]",3.891621754998323,0.11234583930221564,0.9805331371656459,0.1221202463125995,-0.5524282139077135
0.55,0.1,"3,4,9","[3, 4, 9]",4.202746022663809,0.1987784283632701,0.9828263160985146,0.13385982921863093,-0.5596980519821622
0.55,0.15,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.55,0.2,"3,4,9","[3, 4, 9]",4.202746022663809,0.1987784283632701,0.9828263160985146,0.13385982921863093,-0.5596980519821622
0.55,0.25,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.55,0.3,"3,4,9","[3, 4, 9]",4.202746022663809,0.1987784283632701,0.9828263160985146,0.13385982921863093,-0.5596980519821622
0.55,0.35,"3,4,9","[3, 4, 9]",4.202746022663809,0.1987784283632701,0.9828263160985146,0.13385982921863093,-0.5596980519821622
0.55,0.4,"3,9","[3, 9]",3.997059787508001,0.006907806792537663,0.8594653322783615,0.11288784807613733,-0.19273428599159215
0.55,0.45,"3,4,9","[3, 4, 9]",4.202746022663809,0.1987784283632701,0.9828263160985146,0.13385982921863093,-0.5596980519821622
0.55,0.5,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.55,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.6,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.65,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.7,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.75,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.55,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.05,"2,3,4,7,9","[2, 3, 4, 7, 9]",4.238399966344276,0.23443237204373713,0.9650916965442581,0.14656895505866618,-0.5039179214204237
0.6,0.1,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.15,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.2,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.25,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.3,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.35,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.4,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.45,"3,4,7,9","[3, 4, 7, 9]",4.279298711655186,0.2753311173546473,1.0203742045310784,0.1541289980150742,-0.6811478843442178
0.6,0.5,"7,9","[7, 9]",4.000002709839618,0.0039648844609212475,0.923372950828929,0.13396247009801943,-0.3767062149649685
0.6,0.55,"7,9","[7, 9]",4.000002709839618,0.0039648844609212475,0.923372950828929,0.13396247009801943,-0.3767062149649685
0.6,0.6,"7,9","[7, 9]",4.000002709839618,0.0039648844609212475,0.923372950828929,0.13396247009801943,-0.3767062149649685
0.6,0.65,"7,9","[7, 9]",4.000002709839618,0.0039648844609212475,0.923372950828929,0.13396247009801943,-0.3767062149649685
0.6,0.7,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.75,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.6,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.65,0.05,"2, 3, 4, 7, 9,15","[2, 3, 4, 7, 9, 15]",4.223397521312951,0.21942992701241248,0.9571932115963534,0.1579220693987212,-0.47940198266874345
0.65,0.1,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.15,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.2,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.25,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.3,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.35,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.4,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.45,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.65,0.5,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.65,0.55,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.65,0.6,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.65,0.65,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.65,0.7,"9,15","[9, 15]",3.8522949992893976,0.15167259501114128,0.8792778786129621,0.10785110742180781,-0.24835835036682608
0.65,0.75,"9,15","[9, 15]",3.8522949992893976,0.15167259501114128,0.8792778786129621,0.10785110742180781,-0.24835835036682608
0.65,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.65,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.65,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.65,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.7,0.05,"2, 3, 4, 7, 9,15","[2, 3, 4, 7, 9, 15]",4.223397521312951,0.21942992701241248,0.9571932115963534,0.1579220693987212,-0.47940198266874345
0.7,0.1,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.15,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.2,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.25,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.3,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.35,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.4,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.45,"3, 4, 7, 9,15","[3, 4, 7, 9, 15]",4.2192731481715,0.2153055538709614,0.9983317191794233,0.13633399770611943,-0.6092989063761427
0.7,0.5,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.7,0.55,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.7,0.6,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.7,0.65,"7, 9,15","[7, 9, 15]",4.016196574109341,0.012228979808802443,0.861501014990614,0.11714103935595248,-0.19839106800019435
0.7,0.7,"9,15,19","[9, 15, 19]",3.882617465223314,0.12135012907722498,0.8817146796805841,0.12166498399600166,-0.2552872548337608
0.7,0.75,"9,15","[9, 15]",3.8522949992893976,0.15167259501114128,0.8792778786129621,0.10785110742180781,-0.24835835036682608
0.7,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.7,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.7,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.7,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.75,0.05,"2, 3, 4, 7, 9,15,19","[2, 3, 4, 7, 9, 15, 19]",4.187013783615192,0.18304618931465289,0.9335232960159051,0.13104661742971022,-0.4071399620164913
0.75,0.1,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.75,0.15,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.75,0.2,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.75,0.25,"3, 4, 7, 9,11,15","[3, 4, 7, 9, 11, 15]",4.280321009970157,0.27635341566961813,0.9843355750502611,0.1481319445002669,-0.5644919726119255
0.75,0.3,"3, 4, 7, 9,11,15","[3, 4, 7, 9, 11, 15]",4.280321009970157,0.27635341566961813,0.9843355750502611,0.1481319445002669,-0.5644919726119255
0.75,0.35,"3, 4, 7, 9,15,19","[3, 4, 7, 9, 15, 19]",4.207770700615408,0.20380310631486953,0.9892573988521122,0.14240212558957868,-0.5801764708249524
0.75,0.4,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.75,0.45,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.75,0.5,"7, 9,11,15,19","[7, 9, 11, 15, 19]",4.056846547179025,0.052878952878486096,0.900950231845343,0.1363025812322359,-0.31065557534316457
0.75,0.55,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.75,0.6,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.75,0.65,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.75,0.7,"9,15,19","[9, 15, 19]",3.882617465223314,0.12135012907722498,0.8817146796805841,0.12166498399600166,-0.2552872548337608
0.75,0.75,"9,15,19","[9, 15, 19]",3.882617465223314,0.12135012907722498,0.8817146796805841,0.12166498399600166,-0.2552872548337608
0.75,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.75,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.75,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.75,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.8,0.05,"2, 3, 4, 7, 8, 9,11,15,19","[2, 3, 4, 7, 8, 9, 11, 15, 19]",4.167409452779908,0.1634418584793691,0.9339055415471401,0.1441231498221652,-0.4082925483200035
0.8,0.1,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.15,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.2,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.25,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.3,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.35,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.8,0.4,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.8,0.45,"3, 4, 7, 9,11,15,19","[3, 4, 7, 9, 11, 15, 19]",4.1987288166972245,0.1947612223966857,0.9723646215491827,0.1495339123646265,-0.526670362875659
0.8,0.5,"7, 9,11,15,19","[7, 9, 11, 15, 19]",4.056846547179025,0.052878952878486096,0.900950231845343,0.1363025812322359,-0.31065557534316457
0.8,0.55,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.8,0.6,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.8,0.65,"7, 9,15,19","[7, 9, 15, 19]",4.154983991205852,0.15101639690531332,0.9208155227442848,0.12936465810032516,-0.3690907625299791
0.8,0.7,"9,15,19","[9, 15, 19]",3.882617465223314,0.12135012907722498,0.8817146796805841,0.12166498399600166,-0.2552872548337608
0.8,0.75,"9,15,19","[9, 15, 19]",3.882617465223314,0.12135012907722498,0.8817146796805841,0.12166498399600166,-0.2552872548337608
0.8,0.8,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.8,0.85,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.8,0.9,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.8,0.95,9,[9],3.9413547371446738,0.06261285715586506,0.9111953788109072,0.12441756943333963,-0.3406332719983203
0.85,0.05,"2, 3, 4, 7, 8, 9,11,15,19","[2, 3, 4, 7, 8, 9, 11, 15, 19]",4.167409452779908,0.1634418584793691,0.9339055415471401,0.1441231498221652,-0.4082925483200035
0.85,0.1,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
0.85,0.15,"3, 4, 7, 8, 9,11,15,19","[3, 4, 7, 8, 9, 11, 15, 19]",4.214979904523876,0.211012310223337,0.9532193757685947,0.14200033658498135,-0.4671438570252717
